Value of N,Comparisons of O(n),Comparisons of O(M + log n),Comparisons of O(log n)
353300,211548,35078,0
353400,211554,35229,0
353500,211582,35324,0
353600,212122,35288,0
353700,212017,35203,0
353800,212371,35369,0
353900,212561,35344,0
354000,212888,35431,0
354100,212878,35698,0
354200,212371,35649,0
354300,212583,35615,0
354400,212734,35388,0
354500,213756,35580,0
354600,212547,35697,0
354700,212579,35490,0
354800,213137,35176,0
354900,212951,35250,0
355000,212572,35355,0
355100,213255,35676,0
355200,213063,35417,0
355300,213498,35798,0
355400,213069,35267,0
355500,212595,35585,0
355600,213236,35724,0
355700,213694,35396,0
355800,213639,35541,0
355900,213739,35444,0
356000,213261,35915,0
356100,213828,35715,0
356200,213654,35722,0
356300,213738,35586,0
356400,214248,35744,0
356500,213510,35480,0
356600,213972,35359,0
356700,214297,35489,0
356800,213846,35617,0
356900,214309,35744,0
357000,214130,35755,0
357100,214432,35571,0
357200,214116,35900,0
357300,214328,35679,0
357400,214429,35871,0
357500,214638,35824,0
357600,214676,35457,0
357700,214356,35762,0
357800,214767,35910,0
357900,215000,35846,0
358000,214747,35863,0
358100,214198,35687,0
358200,215099,35753,0
358300,215160,35721,0
358400,214908,35677,0
358500,215241,35863,0
358600,215417,36058,0
358700,215088,35718,0
358800,215352,35772,0
358900,215246,35976,0
359000,215590,35794,0
359100,215636,36192,0
359200,215421,35831,0
359300,215165,35554,0
359400,215391,35825,0
359500,215505,35852,0
359600,216436,36412,0
359700,215791,35787,0
359800,216069,35822,0
359900,215654,36125,0
360000,216261,35637,0
360100,216031,36023,0
360200,215968,36101,0
360300,216064,35795,0
360400,215958,35935,0
360500,216881,36060,0
360600,216558,36351,0
360700,216373,36256,0
360800,216202,36088,0
360900,216165,36066,0
361000,216931,36264,0
361100,216214,35756,0
361200,216780,35837,0
361300,216843,36216,0
361400,216884,36339,0
361500,216769,35874,0
361600,217026,36031,0
361700,217137,36308,0
361800,217437,36124,0
361900,216688,36290,0
362000,217179,36066,0
362100,217128,36293,0
362200,217002,36089,0
362300,217518,36110,0
362400,217508,36304,0
362500,217655,36379,0
362600,218407,36406,0
362700,218122,36313,0
362800,217456,36299,0
362900,217451,36116,0
363000,218239,36468,0
363100,218224,36178,0
363200,217287,36077,0
363300,218437,36396,0
363400,217846,36001,0
363500,217916,36154,0
363600,218370,36487,0
363700,218502,36571,0
363800,218405,36089,0
363900,217796,36064,0
364000,218557,36357,0
364100,218689,36343,0
364200,218731,36509,0
364300,218916,36192,0
364400,218749,36202,0
364500,218812,36465,0
364600,218815,36777,0
364700,218935,36340,0
364800,219326,36362,0
364900,219148,36400,0
365000,218980,36762,0
365100,219035,36294,0
365200,219021,36686,0
365300,218972,36609,0
365400,219424,36645,0
365500,219369,36275,0
365600,219310,36714,0
365700,219627,36491,0
365800,219819,36754,0
365900,219085,36822,0
366000,219595,36791,0
366100,219718,36695,0
366200,220072,36342,0
366300,219906,36601,0
366400,219756,36729,0
366500,220215,36707,0
366600,220167,36752,0
366700,219868,36346,0
366800,220116,36734,0
366900,219901,36866,0
367000,220469,36680,0
367100,220006,36350,0
367200,220200,36579,0
367300,220370,36707,0
367400,220299,36686,0
367500,220554,36726,0
367600,220113,36677,0
367700,220311,36933,0
367800,220479,36898,0
367900,220893,37058,0
368000,220942,36943,0
368100,221126,36891,0
368200,220812,36852,0
368300,221165,36803,0
368400,220743,36507,0
368500,221139,36696,0
368600,221181,37289,0
368700,221314,36533,0
368800,221209,36854,0
368900,221148,36796,0
369000,220682,36604,0
369100,221395,36800,0
369200,221397,36760,0
369300,221551,37065,0
369400,221507,36945,0
369500,222382,36919,0
369600,221964,36888,0
369700,221258,36787,0
369800,221799,36477,0
369900,222123,36943,0
370000,221891,37223,0
370100,222159,36927,0
370200,222198,37025,0
370300,221824,36975,0
370400,222158,37015,0
370500,222305,36942,0
370600,222367,37244,0
370700,222268,37360,0
370800,222585,37171,0
370900,223331,37203,0
371000,222232,37030,0
371100,222296,37174,0
371200,223061,37361,0
371300,223405,37371,0
371400,222953,37116,0
371500,222767,37174,0
371600,222853,37003,0
371700,222938,37161,0
371800,222677,37456,0
371900,223311,37193,0
372000,223484,37218,0
372100,222871,37046,0
372200,223443,37002,0
372300,223288,37300,0
372400,223130,37292,0
372500,223399,37070,0
372600,223585,37502,0
372700,223892,37473,0
372800,223852,37246,0
372900,223453,37064,0
373000,224449,37414,0
373100,223895,37140,0
373200,224385,37201,0
373300,223500,37228,0
373400,223686,37192,0
373500,224101,37336,0
373600,223653,37471,0
373700,223656,37404,0
373800,224344,37369,0
373900,224363,37077,0
374000,224211,37217,0
374100,223959,37118,0
374200,224761,37630,0
374300,224388,37226,0
374400,224753,37351,0
374500,224739,37401,0
374600,224853,37865,0
374700,224424,37316,0
374800,224408,37315,0
374900,224703,37371,0
375000,225336,37525,0
375100,224935,37611,0
375200,225677,37505,0
375300,225131,37294,0
375400,225567,37807,0
375500,225284,37585,0
375600,224982,37330,0
375700,225033,37236,0
375800,225423,37546,0
375900,225811,37760,0
376000,225500,37811,0
376100,225061,37551,0
376200,226204,37419,0
376300,225794,37312,0
376400,226226,37425,0
376500,225627,37714,0
376600,225595,37721,0
376700,225933,37776,0
376800,226070,37782,0
376900,226173,37602,0
377000,226247,37461,0
377100,226334,37698,0
377200,226711,37705,0
377300,226411,37741,0
377400,226162,37825,0
377500,226194,37417,0
377600,226953,37763,0
377700,226592,37967,0
377800,226513,37803,0
377900,227135,37984,0
378000,226407,37430,0
378100,227295,37866,0
378200,227277,37991,0
378300,227039,37731,0
378400,226615,37619,0
378500,226887,37938,0
378600,226792,37689,0
378700,227411,38013,0
378800,227315,37725,0
378900,227320,38072,0
379000,227118,37936,0
379100,227554,37747,0
379200,227506,37894,0
379300,227141,37775,0
379400,227632,37950,0
379500,227784,37863,0
379600,228037,37747,0
379700,227768,37932,0
379800,227749,37919,0
379900,227884,38120,0
380000,228104,37702,0
380100,227981,38052,0
380200,227656,38052,0
380300,228348,38244,0
380400,228141,37956,0
380500,228190,38068,0
380600,228254,38069,0
380700,228473,38118,0
380800,228547,37964,0
380900,228949,38302,0
381000,228396,37973,0
381100,229056,38273,0
381200,229234,38161,0
381300,228204,38284,0
381400,228977,38038,0
381500,228792,38213,0
381600,228594,38139,0
381700,229022,38047,0
381800,229404,38144,0
381900,228695,37941,0
382000,228952,37893,0
382100,229254,38415,0
382200,229539,38265,0
382300,229074,38576,0
382400,229836,38484,0
382500,229347,38057,0
382600,229687,38430,0
382700,229286,38151,0
382800,229662,37839,0
382900,229241,38024,0
383000,230304,37977,0
383100,229016,38334,0
383200,229742,38284,0
383300,229972,38496,0
383400,229427,38276,0
383500,229649,38180,0
383600,230052,38477,0
383700,230482,38331,0
383800,230113,38518,0
383900,230458,38530,0
384000,230111,38431,0
384100,230488,38670,0
384200,230299,38232,0
384300,231331,38737,0
384400,230957,38602,0
384500,230919,38760,0
384600,230864,38719,0
384700,230820,39002,0
384800,231030,38828,0
384900,230911,38538,0
385000,230471,38396,0
385100,231201,38345,0
385200,231185,38389,0
385300,231119,38617,0
385400,231424,38486,0
385500,231944,38469,0
385600,231776,38521,0
385700,231490,38603,0
385800,231542,38498,0
385900,231496,38452,0
386000,231817,38848,0
386100,231073,38653,0
386200,231780,38725,0
386300,231972,38770,0
386400,231619,38503,0
386500,232530,38758,0
386600,232254,38892,0
386700,232074,38960,0
386800,232243,38840,0
386900,231944,38448,0
387000,232438,38589,0
387100,232684,38877,0
387200,232186,38555,0
387300,232612,38384,0
387400,232777,38928,0
387500,231941,38618,0
387600,232284,39083,0
387700,231716,38298,0
387800,232783,38745,0
387900,232774,39140,0
388000,232494,38840,0
388100,233165,38902,0
388200,232977,38998,0
388300,233141,38806,0
388400,232748,38792,0
388500,233108,39126,0
388600,232670,38594,0
388700,233255,38891,0
388800,233241,38961,0
388900,233165,38805,0
389000,233354,38967,0
389100,233413,38876,0
389200,233746,38706,0
389300,233706,39237,0
389400,234159,39141,0
389500,233841,39012,0
389600,234010,38854,0
389700,234134,38842,0
389800,233429,38754,0
389900,233691,38650,0
390000,234364,39165,0
390100,234065,38743,0
390200,234879,39439,0
390300,233968,38944,0
390400,234270,39252,0
390500,234676,39332,0
390600,234027,39059,0
390700,234239,38815,0
390800,234661,39116,0
390900,234626,39320,0
391000,234520,38877,0
391100,234849,39239,0
391200,234778,39210,0
391300,234924,39292,0
391400,235079,39142,0
391500,234660,39136,0
391600,234879,39235,0
391700,234329,39013,0
391800,235545,39147,0
391900,234697,39278,0
392000,234814,39206,0
392100,235374,39213,0
392200,235263,39014,0
392300,235728,39102,0
392400,235587,39518,0
392500,235847,39265,0
392600,235754,39126,0
392700,235633,39733,0
392800,235335,38997,0
392900,235643,39105,0
393000,235879,39542,0
393100,236267,39130,0
393200,236110,39639,0
393300,235362,39290,0
393400,235921,39307,0
393500,236179,39106,0
393600,236299,39471,0
393700,236063,39364,0
393800,235885,39126,0
393900,236767,39690,0
394000,236610,39524,0
394100,236560,39486,0
394200,236412,39647,0
394300,236371,39522,0
394400,236525,39436,0
394500,236730,39363,0
394600,236837,39329,0
394700,236900,39404,0
394800,236893,39813,0
394900,236596,39612,0
395000,236851,39353,0
395100,236714,39294,0
395200,237513,39792,0
395300,236934,39238,0
395400,237318,39856,0
395500,237886,39630,0
395600,237185,39767,0
395700,237683,39965,0
395800,237649,39680,0
395900,237451,39692,0
396000,237555,39841,0
396100,237438,39926,0
396200,237557,39634,0
396300,237702,39785,0
396400,237681,40063,0
396500,237842,39864,0
396600,237982,39636,0
396700,237856,39601,0
396800,238465,39818,0
396900,238301,40036,0
397000,238128,39497,0
397100,238495,39901,0
397200,238252,39382,0
397300,238421,39497,0
397400,238079,39666,0
397500,238476,39673,0
397600,239092,39656,0
397700,238344,39904,0
397800,238756,39756,0
397900,238423,39822,0
398000,238979,39669,0
398100,238810,39887,0
398200,238811,39771,0
398300,239410,39991,0
398400,239203,39806,0
398500,238247,39493,0
398600,239375,39813,0
398700,239297,39718,0
398800,238669,39818,0
398900,239019,39792,0
399000,239524,39674,0
399100,239921,39800,0
399200,239965,40179,0
399300,239283,39862,0
399400,239849,40301,0
399500,240232,40004,0
399600,239692,40214,0
399700,240132,40136,0
399800,240185,39979,0
399900,239856,40334,0
400000,239965,39839,0
400100,239244,39642,0
400200,240195,39956,0
400300,240362,40172,0
400400,240119,40044,0
400500,240625,40343,0
400600,240479,40182,0
400700,241238,40504,0
400800,240487,40303,0
400900,239830,40000,0
401000,241285,40537,0
401100,240152,40199,0
401200,240051,40105,0
401300,241184,40358,0
401400,240875,40267,0
401500,241283,40378,0
401600,240731,40011,0
401700,240983,40254,0
401800,241759,40212,0
401900,240868,40030,0
402000,241039,40267,0
402100,240921,40282,0
402200,241241,40092,0
402300,241968,40621,0
402400,241689,40373,0
402500,241266,40208,0
402600,241873,40584,0
402700,241834,40382,0
402800,241493,40076,0
402900,241696,40106,0
403000,242059,40560,0
403100,241927,40265,0
403200,242232,40602,0
403300,241726,40247,0
403400,241918,40449,0
403500,242261,40565,0
403600,242337,40501,0
403700,242122,40470,0
403800,241725,40119,0
403900,242768,40517,0
404000,242668,40331,0
404100,242690,40869,0
404200,242606,40328,0
404300,242622,40366,0
404400,242938,40651,0
404500,242720,40500,0
404600,243075,40671,0
404700,242972,40508,0
404800,242555,40529,0
404900,242769,40524,0
405000,243298,40339,0
405100,242641,40550,0
405200,243697,40425,0
405300,243205,40603,0
405400,243022,40491,0
405500,243450,40488,0
405600,243489,40391,0
405700,243460,40629,0
405800,242981,40116,0
405900,243552,40464,0
406000,244327,40539,0
406100,243852,40494,0
406200,243827,40559,0
406300,243992,40581,0
406400,243970,40545,0
406500,244045,40901,0
406600,243995,40616,0
406700,244629,40795,0
406800,244305,40864,0
406900,244159,40892,0
407000,244497,40766,0
407100,244731,40513,0
407200,244308,41024,0
407300,244722,40382,0
407400,245153,40943,0
407500,244417,40628,0
407600,244163,40654,0
407700,245727,40890,0
407800,244582,40802,0
407900,244473,40744,0
408000,244912,41090,0
408100,245115,40568,0
408200,244498,40673,0
408300,244957,40812,0
408400,245065,41062,0
408500,245093,40976,0
408600,244861,40726,0
408700,245777,40915,0
408800,245786,41041,0
408900,245228,40868,0
409000,245333,40691,0
409100,245197,40538,0
409200,245579,40983,0
409300,246172,41021,0
409400,246107,41074,0
409500,245508,40897,0
409600,245375,40776,0
409700,245409,40717,0
409800,245871,40975,0
409900,246045,40735,0
410000,246599,41332,0
410100,246151,41005,0
410200,246079,40710,0
410300,246032,40850,0
410400,245819,41065,0
410500,246218,41021,0
410600,246037,41074,0
410700,246248,41414,0
410800,246463,41255,0
410900,246244,40986,0
411000,247076,40899,0
411100,247155,40981,0
411200,246164,41035,0
411300,246869,41524,0
411400,246635,41341,0
411500,247702,41192,0
411600,247039,41039,0
411700,246570,40865,0
411800,247243,41362,0
411900,247070,41161,0
412000,247185,41223,0
412100,247267,41357,0
412200,247324,41528,0
412300,246993,41150,0
412400,247511,41145,0
412500,247653,41384,0
412600,247374,41162,0
412700,248413,41525,0
412800,247659,41473,0
412900,247676,41226,0
413000,248118,41217,0
413100,247351,40879,0
413200,248114,41028,0
413300,247802,41221,0
413400,248084,41527,0
413500,247999,41230,0
413600,248099,41434,0
413700,247791,41435,0
413800,248084,41302,0
413900,247988,41555,0
414000,248322,41037,0
414100,248185,41325,0
414200,248477,41454,0
414300,249147,41797,0
414400,248542,41196,0
414500,248650,41588,0
414600,248835,41538,0
414700,248983,41592,0
414800,248943,41050,0
414900,249366,41579,0
415000,248769,41320,0
415100,249492,41708,0
415200,248681,41591,0
415300,249189,41281,0
415400,248833,41486,0
415500,249392,41904,0
415600,249754,41536,0
415700,249356,41628,0
415800,250102,41707,0
415900,249671,41294,0
416000,249647,41545,0
416100,249841,41656,0
416200,249642,41788,0
416300,250385,41730,0
416400,249651,41295,0
416500,250032,41674,0
416600,249977,42055,0
416700,249783,41437,0
416800,249959,41676,0
416900,249949,41891,0
417000,250245,41747,0
417100,250112,41497,0
417200,250307,41517,0
417300,250920,41769,0
417400,249578,41475,0
417500,250367,41753,0
417600,250246,41697,0
417700,250377,41637,0
417800,250312,41594,0
417900,250803,41899,0
418000,251608,42150,0
418100,251148,41671,0
418200,250781,41996,0
418300,250626,41871,0
418400,251085,42056,0
418500,250991,41873,0
418600,250860,41989,0
418700,251472,41731,0
418800,251016,41594,0
418900,251516,41872,0
419000,251391,41812,0
419100,252116,42030,0
419200,251474,41775,0
419300,251742,42106,0
419400,251486,42018,0
419500,251335,41673,0
419600,251852,41884,0
419700,251319,41870,0
419800,251619,41980,0
419900,252332,42151,0
420000,252360,42339,0
420100,252126,42268,0
420200,252924,42229,0
420300,251398,41723,0
420400,251799,41913,0
420500,252063,41500,0
420600,252365,42043,0
420700,252343,41617,0
420800,252385,42175,0
420900,253107,42091,0
421000,252983,42346,0
421100,252476,42138,0
421200,253256,42169,0
421300,253065,42218,0
421400,253130,42237,0
421500,253165,42187,0
421600,252857,42094,0
421700,252756,42160,0
421800,253111,42073,0
421900,252881,42352,0
422000,253039,42280,0
422100,253531,42362,0
422200,253704,42463,0
422300,253164,41910,0
422400,253756,42227,0
422500,253054,42372,0
422600,253270,42475,0
422700,253513,42113,0
422800,254094,42418,0
422900,253918,42111,0
423000,253544,42147,0
423100,253621,42504,0
423200,253973,42112,0
423300,254164,42251,0
423400,254143,42532,0
423500,254220,42009,0
423600,254055,42116,0
423700,253753,42530,0
423800,254811,42713,0
423900,254996,42518,0
424000,254815,42703,0
424100,254874,42539,0
424200,254682,42514,0
424300,253639,42043,0
424400,254211,42385,0
424500,254806,42379,0
424600,255192,42767,0
424700,254735,42494,0
424800,255396,42446,0
424900,254855,42577,0
425000,255346,42533,0
425100,255118,42307,0
425200,255633,42453,0
425300,254741,42761,0
425400,254871,42478,0
425500,255464,42524,0
425600,255950,42718,0
425700,256178,42601,0
425800,255039,42392,0
425900,255601,42440,0
426000,255292,42487,0
426100,255579,42480,0
426200,256386,42413,0
426300,255202,42668,0
426400,255637,42629,0
426500,256347,42413,0
426600,255949,42354,0
426700,256353,42543,0
426800,256211,42700,0
426900,256545,42768,0
427000,256643,42917,0
427100,257002,42667,0
427200,255957,42717,0
427300,256935,42980,0
427400,255904,42545,0
427500,256650,42899,0
427600,256375,43070,0
427700,256776,42975,0
427800,256733,42582,0
427900,257196,43168,0
428000,256836,42999,0
428100,256305,42706,0
428200,256658,42938,0
428300,257206,43187,0
428400,256590,42869,0
428500,257121,42734,0
428600,256688,42700,0
428700,257162,42866,0
428800,257706,43113,0
428900,257012,42871,0
429000,257178,42821,0
429100,257493,42597,0
429200,257946,42913,0
429300,257468,42816,0
429400,257902,42992,0
429500,257950,43142,0
429600,257664,43197,0
429700,258218,42792,0
429800,257426,42730,0
429900,258268,43006,0
430000,258214,43070,0
430100,257723,42967,0
430200,258357,42656,0
430300,258240,43152,0
430400,258657,43162,0
430500,258135,43352,0
430600,258202,43217,0
430700,258202,42841,0
430800,258645,42985,0
430900,258018,42945,0
